,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_short_square,has_burst,has_delay,has_pause,input_resistance_mohm,latency,peak_t_long_square,peak_t_short_square,peak_v_long_square,peak_v_short_square,ri,sag,specimen_id,tau,threshold_i_long_square,threshold_i_short_square,threshold_t_long_square,threshold_t_short_square,threshold_v_long_square,threshold_v_short_square,trough_t_long_square,trough_t_short_square,trough_v_long_square,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_short_square,vrest,species,cre_line,dendrite_type,e-type,m-type,me-type,upright_angle,soma_distance_from_pia,estimated_shrinkage_factor,estimated_slice_angle
181,1.2894672262915101,1.02752,1.02390333333333,-60.656253814697294,-61.286460240682004,False,False,False,195.230848,0.00490000000000013,1.02696,1.02330666666667,25.40625,27.213542938232397,121.60724401473999,0.0571409203112125,591268268,7.08477127901558,370.0,499.99996948242205,1.02668,1.02303666666667,-37.4375038146973,-44.6718781789144,1.02752,1.3771933333333302,-60.656253814697294,-72.1927083333333,1.25581668011355,1.37165391002199,-71.5248107910156,Mus musculus,Pvalb-IRES-Cre,aspiny,Inh_9,Aspiny_8,ME_Inh_8,226.013744110683,497.00619001199,2.43209081288,10.9131385213
182,0.31964285714285695,1.135145,1.02496666666667,-49.468753814697294,-58.8072942097982,False,False,False,332.40153599999996,0.029625,1.133745,1.02346,37.90625,40.1666666666667,214.68758583068802,0.110406376421452,478110866,15.282563840253001,50.0,350.0,1.133375,1.02316583333333,-37.2812538146973,-45.1666679382324,1.135235,1.5453025,-49.593753814697294,-75.9739596048991,2.80944136489596,2.98034023085874,-75.1252746582031,Mus musculus,Htr3a-Cre_NO152,aspiny,Inh_3,Aspiny_16,ME_Inh_3,171.9387426004,561.985809763218,2.83289329057999,8.25305523542
184,0.132248521681253,1.2145,1.02523833333333,-43.187503814697294,-50.109376907348604,False,False,False,103.00099200000001,0.038814999999999995,1.21211,1.02338916666667,45.0,45.411461512247705,90.15624970197679,0.17621211707592002,485835016,15.493591213826999,160.0,1170.0,1.2117200000000001,1.02303916666667,-40.6250038146973,-48.317710876464794,1.26768,1.0974441666666699,-55.500003814697294,-72.5052121480306,4.489141080257429,4.0583191133564105,-71.9120330810547,Mus musculus,Rbp4-Cre_KL100,spiny,Exc_4,Spiny_13,ME_Exc_1,224.679465481063,573.778383460098,2.09075926220999,25.14356251
189,0.21216666666666698,1.32562,1.0253475,-45.6875,-52.3554720878601,False,False,False,121.71691200000001,0.0455000000000001,1.3239,1.0235475,18.75,20.8242204189301,132.8125,0.0520395189523697,589760138,14.9503801483115,70.0,730.0,1.32336,1.02311,-39.0312538146973,-36.2265648841858,1.37648,1.34958,-55.125,-70.0234403610229,2.33682352524868,2.13806265391036,-69.1271514892578,Mus musculus,Sim1-Cre_KJ18,spiny,Exc_3,Spiny_14,ME_Exc_1,161.278238976674,663.311200359816,3.35120643432,-7.26656551332
195,0.12,1.279825,1.027125,-43.40625,-49.3541679382324,False,False,False,136.608464,0.0984,1.27459,1.02358833333333,21.5625019073486,28.7708346048991,118.750378489494,0.0723411068320274,480114344,27.556439425040498,110.0,393.333333333333,1.27394,1.02308833333333,-34.59375,-40.927085876464794,1.32694,1.4955450000000001,-51.53125,-72.0520858764648,4.513262974127009,4.176561731824029,-71.71974182128909,Mus musculus,Rorb-IRES2-Cre,spiny,Exc_3,Spiny_9,ME_Exc_13,212.31858872621,493.193067151114,3.51458552995,4.4076444875
196,0.29153845582205895,1.1692200000000001,1.024292,-59.468753814697294,-63.0250022888184,False,False,False,209.605296,0.0373000000000001,1.16814,1.023288,42.6875,38.4250015258789,261.562466621399,0.0389600619673729,530737765,62.705038661572296,30.0,450.0,1.16774,1.022948,-43.187503814697294,-45.0500015258789,1.1692799999999999,1.6258,-59.562503814697294,-66.8500045776367,2.2357732596257405,2.15214643854478,-65.8897171020508,Mus musculus,Nos1-CreERT2,aspiny,Inh_4,Aspiny_3,ME_Inh_23,244.889736527748,756.586735618704,3.0567205057,22.6085724869
202,0.18978494552764003,1.1593200000000001,1.02554,-47.3125,-49.234376907348604,False,False,False,374.962944,0.02694,1.15614,1.023435,34.9062538146973,33.0000009536743,356.24995827674894,0.0765689760446548,515524026,39.8619819949019,29.9999980926514,340.0,1.15562,1.0230299999999999,-34.5000038146973,-40.062500953674295,1.18402,1.0746799999999999,-54.968753814697294,-59.890628814697294,3.43763381446239,3.4130185832588897,-59.0870780944824,Mus musculus,Rbp4-Cre_KL100,spiny,Exc_3,Spiny_7,ME_Exc_5,216.08817231455,611.547858838858,4.99327436514,12.4341896567
205,0.16982071713147398,1.08304,1.02613,-47.625,-51.864586512247705,False,False,False,374.916896,0.0118400000000001,1.0808,1.02369333333333,29.0000019073486,32.6250022252401,294.687539339066,0.0426773726940155,583146274,16.3989858479039,50.0,220.0,1.0802200000000002,1.02320666666667,-41.21875,-47.1354192097982,1.10756,1.6880366666666697,-49.28125,-72.1458358764648,3.6311598355378103,3.9875332903685896,-71.6596450805664,Mus musculus,Chat-IRES-Cre-neo,sparsely spiny,Inh_3,Aspiny_14,ME_Inh_5,210.294803080211,195.684516182759,6.47349750123,2.74187522817
206,0.11118644024751,1.0825799999999999,1.025865,-38.6875,-44.773439407348604,False,False,False,197.874096,0.0283800000000001,1.07914,1.0237,29.6875019073486,29.1953144073486,179.218783974648,0.051959216594695996,562541627,22.674245283007696,190.0,1120.0,1.0785,1.02316,-30.0,-36.382813453674295,1.0968,1.900695,-43.15625,-77.234375,3.4611153974811,3.20585550547395,-76.7160339355469,Mus musculus,Esr2-IRES2-Cre,spiny,Exc_2,Spiny_15,ME_Exc_11,213.280486637268,689.904171869852,4.81398809524,6.68401873304999
211,0.390835411471322,1.0402799999999999,1.02433111111111,-53.6875,-54.9861132303874,False,False,False,189.726992,0.01234,1.03924,1.02331333333333,30.0625019073486,33.4652803209093,120.000071823597,0.10028447955846799,574734127,7.8565533930524,290.0,640.0,1.03884,1.02295555555556,-39.0625,-42.8333367241753,1.0403799999999999,1.30169333333333,-53.812503814697294,-75.9722264607747,2.09883243374727,2.09044239840873,-74.6907958984375,Mus musculus,Ndnf-IRES2-dgCre,aspiny,Inh_3,Aspiny_18,ME_Inh_18,258.181674638983,113.485261210249,2.50502974186,2.52220751476
212,0.315151524291675,1.3541,1.02483166666667,-53.90625,-55.4375012715658,False,False,False,144.356976,0.0445800000000001,1.352535,1.02345166666667,47.906253814697294,48.25,215.468749403954,0.0110207870602608,476616076,28.0103153746653,50.0,380.0,1.352175,1.02314166666667,-44.34375,-48.625,1.385405,1.7727033333333302,-56.406253814697294,-70.46875,3.5514756364821696,3.81661259655491,-69.87026214599611,Mus musculus,Rorb-IRES2-Cre,spiny,Exc_3,Spiny_3,ME_Exc_17,228.546566026596,430.011995690879,2.54988856987,14.4406690908999
220,0.146984914304428,1.43668,1.0258,-56.843753814697294,-55.6250028610229,False,False,False,152.59832,0.0279800000000001,1.4315200000000001,1.0232350000000001,23.2812519073486,33.0156259536743,193.74980032444,0.0741111785173416,565417112,11.772342992560999,120.0,469.99996948242205,1.43106,1.02291,-37.5937538146973,-41.859375953674295,1.44384,1.04044,-60.000003814697294,-67.9375019073486,3.7531190222008197,3.1576975938698797,-66.18307495117189,Mus musculus,Oxtr-T2A-Cre,aspiny,Inh_1,Aspiny_8,ME_Inh_20,191.794340279532,453.14102614701,6.21890547264,-6.44359502878
228,0.7664774604375991,1.03169,1.0238450000000001,-57.218753814697294,-61.445314407348604,False,False,False,153.565792,0.006750000000000029,1.03101,1.02324875,4.0,14.781250476837199,107.18750208616301,0.106533244252205,333785962,7.55196410142641,370.0,690.0,1.030705,1.02299375,-34.0625,-47.015625953674295,1.0317,1.252135,-57.281253814697294,-77.28125190734859,1.1475003704720501,1.2922532767073702,-75.84934997558591,Mus musculus,Pvalb-IRES-Cre,aspiny,Inh_2,Aspiny_9,ME_Inh_13,133.873988566353,519.050001875365,2.94587687708,-2.26629065979
229,0.0793956034712186,1.16029,1.026058,-48.281253814697294,-51.75000152587889,False,False,False,98.927008,0.069145,1.15483,1.023562,32.9062538146973,35.537502288818395,102.65613347291901,0.0125178266316652,476048909,25.7608101089391,190.0,1150.0,1.154285,1.02309,-35.5,-50.756252288818395,1.183625,1.096808,-53.53125,-67.20625,3.22492062388834,3.1522009982849597,-66.1836395263672,Mus musculus,Rorb-IRES2-Cre,spiny,Exc_3,Spiny_9,ME_Exc_13,137.133722026685,482.851475283526,2.32771268310999,11.4881496834
236,1.4045454545454499,1.03473,1.02401166666667,-61.468753814697294,-63.8437512715658,False,False,False,191.82192,0.007449999999999959,1.03401,1.02330666666667,16.3750019073486,23.9375006357829,138.794541358948,0.0800789520144463,471087830,6.19456609911769,270.0,489.99996948242205,1.0337,1.02301333333333,-35.03125,-47.9375,1.034825,1.3969583333333302,-61.625003814697294,-76.2291717529297,1.1854364032631002,1.33600664421107,-75.6486053466797,Mus musculus,Pvalb-IRES-Cre,aspiny,Inh_8,Aspiny_3,ME_Inh_9,194.672341230337,803.913641828701,1.50489089541,-6.90382890373999
242,0.919693430399458,1.05882,1.02391333333333,-59.34375,-61.557294845581104,False,False,False,226.77521600000003,0.014980000000000002,1.0581399999999999,1.02333333333333,23.0625019073486,33.151043574015304,159.999966621399,0.0416026711463928,585952606,8.51071856992584,110.0,410.0,1.05784,1.0230700000000001,-37.5,-43.755210240682004,1.05884,1.4043533333333302,-59.406253814697294,-74.7447967529297,1.3366831427316799,1.4409174256983999,-73.8031005859375,Mus musculus,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,aspiny,Inh_8,Aspiny_6,ME_Inh_21,228.039976612493,149.165709779818,3.22448979592,2.9062574293
244,0.1891732250347,1.05582,1.02484,-48.375003814697294,-52.74375305175779,False,False,False,207.780624,0.0119,1.0540399999999999,1.02304,32.3125,35.0000022888184,170.000001788139,0.0550365969538689,524689239,9.87453133251377,119.99999237060499,400.0,1.05362,1.022664,-32.375,-40.4062507629395,1.05584,1.582284,-48.40625,-67.6625045776367,3.12404472056851,3.32902471522363,-67.1660690307617,Mus musculus,Vip-IRES-Cre,aspiny,Inh_3,Aspiny_14,ME_Inh_3,143.454007140905,159.141081232962,4.25813029149,4.62957495178
245,0.225724637681159,1.181075,1.02484,-46.937503814697294,-51.031251907348604,False,False,False,106.60623999999999,0.063485,1.179125,1.0233875,44.8125,47.343753814697294,362.500339746475,0.0876780822873116,476451456,30.691046040560998,70.0,790.0,1.178775,1.023075,-37.65625,-46.625,1.2127700000000001,1.534485,-55.656253814697294,-75.1562576293945,3.64279984319332,3.86370972626379,-74.7400665283203,Mus musculus,Nr5a1-Cre,spiny,Exc_3,Spiny_4,ME_Exc_17,201.956285447426,438.581991126785,2.76952515232,4.21373917661999
247,0.14406604029400197,1.138085,1.02516,-42.75,-50.793751525878896,False,False,False,100.855432,0.0499850000000002,1.135895,1.023451,42.0000038146973,41.1187522888184,75.6250023841858,0.208229541778564,471767045,15.160190765186998,209.99998474121102,790.0,1.135505,1.023089,-39.15625,-49.3437522888184,1.188855,1.086403,-53.375003814697294,-71.7375045776367,3.6039451916547,3.16918129092014,-70.3271865844727,Mus musculus,Rbp4-Cre_KL100,spiny,Exc_4,Spiny_13,ME_Exc_1,223.581404233899,545.13324166477,2.08681135225,29.1610220133
249,1.04285746593871,1.030645,1.02455416666667,-60.65625,-63.052083969116204,False,False,False,167.413408,0.007210000000000159,1.0297100000000001,1.023385,11.15625,13.0937501589457,103.750072419643,0.0313009656965733,321708130,7.83297565725698,370.0,121.666666666667,1.02936,1.02303416666667,-42.5625,-46.8697929382324,1.030705,1.7589591666666697,-60.718753814697294,-83.078125,1.5456150204431103,1.58079055923354,-81.0082778930664,Mus musculus,Pvalb-IRES-Cre,aspiny,Inh_11,Aspiny_4,ME_Inh_6,165.768563621035,816.058572085458,3.40136054422,-10.1659315987
252,0.11458332494653697,1.779955,1.024834,-45.21875,-47.6250022888184,False,False,False,69.681216,0.0512700000000001,1.7781200000000001,1.023333,39.2812538146973,45.93125305175779,70.1562538743019,0.23481240868568398,480003970,9.00464464911782,270.0,1800.0,1.77774,1.023001,-38.4375,-48.58750305175779,1.815955,1.072675,-54.812503814697294,-69.7687530517578,3.1772579552872697,3.25707872384791,-65.65114593505861,Mus musculus,Scnn1a-Tg2-Cre,spiny,Exc_4,Spiny_14,ME_Exc_1,135.52451776864,596.020864985515,1.95349782157,-16.9702770142
254,0.12417061771537499,1.147385,1.0254,-43.031253814697294,-46.875003814697294,False,False,False,253.89953599999998,0.0458700000000001,1.14374,1.0232299999999999,31.0000019073486,35.25,331.250011920929,0.142237156629562,480116737,49.7167411658259,30.0000019073486,509.99996948242205,1.14305,1.0226950000000001,-34.3437538146973,-42.1875,1.1978799999999998,1.18117,-50.34375,-61.000003814697294,2.85344748318012,3.12193365557431,-61.395179748535206,Mus musculus,Rorb-IRES2-Cre,spiny,Exc_3,Spiny_9,ME_Exc_12,225.939166249288,527.964134463472,2.06809589819999,29.934060244
256,0.223297732686608,1.10369,1.02572833333333,-55.59375,-57.1927096048991,False,False,False,208.03191999999999,0.0229250000000001,1.101475,1.0235375,42.2500038146973,44.5416692097982,143.74999701976802,0.0144921345636249,483020137,13.0370818304938,110.0,560.0,1.10096,1.0231125,-43.281253814697294,-50.119792302449504,1.43615,1.7682900000000001,-58.593753814697294,-82.8541692097982,3.35211272614071,4.1045195446657505,-81.57537841796879,Mus musculus,Nr5a1-Cre,spiny,Exc_3,Spiny_7,ME_Exc_14,232.8179012971,419.517626251933,2.65306122449,14.2462912077
258,0.0828719486973755,1.05938,1.02546,-45.15625,-54.6062530517578,False,False,False,114.919744,0.0230400000000002,1.05742,1.02352,33.3750038146973,36.881251525878895,80.6249976158142,0.0433410927653313,515986607,10.696395056035401,470.0,1070.0,1.05682,1.023072,-33.3125038146973,-48.068751525878895,1.05956,1.492328,-45.437503814697294,-77.225,2.38856192281877,2.46661385976264,-76.6868209838867,Mus musculus,Ntsr1-Cre_GN220,spiny,Exc_1,Spiny_18,ME_Exc_3,151.790033498507,869.80991403395,2.12404222283,4.35577262703
264,0.279481137284776,1.04964,1.024424,-47.281253814697294,-49.625003051757794,False,False,False,272.45328,0.0154400000000001,1.04844,1.0234159999999999,38.4375,41.1750030517578,176.56260728836102,0.17075186967849698,594091004,9.55985006792887,150.0,530.0,1.0480399999999999,1.023048,-32.53125,-40.225002288818395,1.04968,1.119248,-47.375,-71.1000045776367,2.54441602891035,2.14710390817425,-69.71954345703121,Mus musculus,Gad2-IRES-Cre,aspiny,Inh_3,Aspiny_18,ME_Inh_18,170.721531712733,56.4370371100701,3.21586542614,0.0
268,0.15297620164023498,1.125425,1.024975,-49.34375,-51.770835876464794,False,False,False,105.3152,0.0505500000000001,1.123485,1.02346833333333,34.0,31.770832697550503,155.781254172325,0.0507714226841927,321906005,21.026399031766,110.0,343.33333333333303,1.12306,1.02308166666667,-36.1562538146973,-44.5416692097982,1.139325,1.67486833333333,-53.6875,-81.4479166666667,3.05444884735435,2.96563140841215,-81.7539978027344,Mus musculus,Nr5a1-Cre,spiny,Exc_3,Spiny_5,ME_Exc_18,143.569392446873,503.19409931625,2.21088435374,-5.57219780396
271,0.10893587994543,1.6308799999999999,1.026125,-44.156253814697294,-47.878910064697294,False,False,False,102.1934,0.10334000000000002,1.62776,1.0235225000000001,51.187503814697294,52.2382845878601,45.781135559082,0.0360992811620235,565863515,12.5531594425799,260.0,2140.0,1.6272799999999998,1.0230774999999999,-36.3125,-48.015626907348604,1.6725599999999998,1.7416525,-53.28125,-83.6992235183716,4.83846422907983,4.48723328250787,-83.0712890625,Mus musculus,Oxtr-T2A-Cre,spiny,Exc_3,Spiny_1,ME_Exc_7,184.772906695442,121.572955662964,2.69978401728,-4.52022759264
273,1.33094643181762,1.8938,1.02416444444444,-61.593753814697294,-63.746531168619796,False,False,False,130.674352,0.007000000000000121,1.89304,1.02341333333333,13.1250009536743,17.277778413560696,90.7812118530273,0.0106966979801655,569723405,8.13313561121455,310.0,469.99996948242205,1.8926599999999998,1.02308666666667,-38.8750038146973,-50.847224341498496,1.89382,1.4370533333333302,-61.65625,-72.8229166666667,1.16488378567625,1.35135741165594,-72.3246231079102,Mus musculus,Pvalb-IRES-Cre,aspiny,Inh_8,Aspiny_12,ME_Inh_9,216.502441336751,796.287850253869,3.27728432304,12.6704345324
278,1.25602445192544,1.0421200000000002,1.024248,-51.187503814697294,-54.406253051757794,False,False,False,187.133248,0.01206,1.0413,1.023412,22.5937519073486,27.8500019073486,126.406326889992,0.016756447032094,609435731,5.8932167658345405,230.0,570.0,1.04098,1.023068,-31.2187519073486,-39.2125030517578,1.0421799999999999,1.20794,-51.21875,-75.85625610351559,1.37319875111799,1.38778142944199,-74.9267044067383,Mus musculus,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,aspiny,Inh_8,Aspiny_5,ME_Inh_21,203.329521385541,161.37456634314,2.54464285714,6.80379720371999
280,0.20625001098428397,1.12592,1.02512,-50.468753814697294,-54.398439407348604,False,False,False,199.163616,0.0383200000000001,1.12408,1.023475,36.75,35.2343769073486,128.786131739616,0.10357964038848899,515249852,15.2896440459525,110.0,810.0,1.12364,1.023085,-41.09375,-50.1015653610229,1.16458,1.2450450000000002,-59.125003814697294,-75.00781822204591,2.95575700219302,3.1756041249266405,-74.2342147827148,Mus musculus,Rbp4-Cre_KL100,spiny,Exc_4,Spiny_14,ME_Exc_1,152.558596706314,654.782724758092,2.24068116707,15.8056535992
294,0.199866664640298,1.111025,1.0246680000000001,-49.718753814697294,-50.7500022888184,False,False,False,168.06643200000002,0.0399100000000001,1.10924,1.023317,45.0,48.9562515258789,163.28124701976802,0.0542853847146034,422738880,17.5390899556755,90.0,750.0,1.1089,1.02301,-38.09375,-49.19375,1.13772,1.418655,-53.84375,-79.00000305175779,3.66027827049388,4.25413685647926,-78.56536865234379,Mus musculus,Nr5a1-Cre,spiny,Exc_3,Spiny_5,ME_Exc_18,208.034479628855,425.244885139705,1.82874197182,8.38238379527
295,0.1875,1.25709,1.025385,-44.843753814697294,-49.593751907348604,False,False,False,110.627536,0.07257000000000001,1.2543950000000001,1.0234475,29.8437519073486,31.2187519073486,129.68769669532801,0.0590607635676861,487601493,15.9206166532883,110.0,860.0000610351559,1.2539,1.0230549999999998,-38.59375,-42.59375,1.290045,1.6319925,-52.906253814697294,-74.8593826293945,3.5197300480572404,3.25268357751218,-74.27850341796879,Mus musculus,Cux2-CreERT2,spiny,Exc_3,Spiny_8,ME_Exc_13,151.582552654972,474.474734785927,3.04226664511,10.5197348907
298,0.19202507144865502,1.136395,1.025059,-48.34375,-53.006251525878895,False,False,False,121.16748,0.0579350000000001,1.13424,1.023485,44.8125,43.725001525878895,115.46867340803101,0.12278828024864201,471786879,13.6680116419205,209.99998474121102,889.999938965,1.133805,1.02311,-33.34375,-44.8125022888184,1.1479549999999998,1.1174629999999999,-48.96875,-76.87500305175779,2.80983249760513,2.62786801806535,-75.919319152832,Mus musculus,Ntsr1-Cre_GN220,spiny,Exc_3,Spiny_18,ME_Exc_2,220.247072795073,876.223284588691,3.30219485885,6.8818755916
302,0.231754121270524,1.88998,1.02551333333333,-49.968753814697294,-51.0312506357829,False,False,False,292.795904,0.040780000000000004,1.886,1.02338,45.125003814697294,43.458336512247705,181.25008046627,0.0443099141120911,580010290,16.1688734546493,110.0,690.0,1.88546,1.02297666666667,-38.8125038146973,-44.8906275431315,1.9179,1.5741066666666699,-54.46875,-76.1093813578288,3.82352236886785,4.32080191512468,-75.1157760620117,Mus musculus,Oxtr-T2A-Cre,spiny,Exc_3,Spiny_17,ME_Exc_6,147.79348041945,833.233445505123,1.8951069708,19.0413076173
308,0.544505494505495,1.08675,1.02391375,-58.093753814697294,-59.750003814697294,False,False,False,352.433632,0.02671,1.08607,1.02322625,35.34375,34.3203153610229,150.000005960464,0.254479914903641,473540161,16.5441979073653,50.0,419.99996948242205,1.0857450000000002,1.0229325,-37.3125,-42.062500953674295,1.08675,1.23908375,-58.093753814697294,-70.0546951293945,1.35947406121151,1.4283511001692,-69.60073089599611,Mus musculus,Sst-IRES-Cre,aspiny,Inh_6,Aspiny_1,ME_Inh_25,207.59893231032,291.535989893335,2.85237647784,-19.5954919005
312,0.18630138176917702,1.080395,1.0247959999999998,-47.812503814697294,-52.2750015258789,False,False,False,228.0352,0.0307650000000002,1.0787149999999999,1.023356,23.1562519073486,32.087501144409195,263.437449932098,0.0362643152475357,480124551,23.2744910340676,90.0,440.0,1.078225,1.022989,-33.59375,-47.0937522888184,1.0804200000000002,1.7401689999999999,-47.906253814697294,-74.8562545776367,2.3962109066716804,3.08848794720137,-73.1930770874023,Mus musculus,Rorb-IRES2-Cre,spiny,Exc_3,Spiny_7,ME_Exc_14,210.005228098425,394.410250899016,3.66835166286,-6.07621146827
313,0.7412890231621351,1.3667,1.023996,-57.968753814697294,-60.937503051757794,False,False,False,253.106192,0.0154800000000002,1.3659,1.023292,22.0000019073486,29.425001907348598,172.031253576279,0.0332258976995945,579662957,10.1052566910234,90.0,340.0,1.36558,1.023024,-31.7812519073486,-40.0937507629395,1.36674,1.555984,-58.0625,-64.0250022888184,1.36413780767353,1.5171403909081,-63.86393737792971,Mus musculus,Vipr2-IRES2-Cre,aspiny,Inh_13,Aspiny_19,ME_Inh_11,113.74776448639,947.892817104075,2.58458802775,-2.46787533098
320,0.263416988416988,1.1108799999999999,1.024845,-48.5625,-53.046878814697294,False,False,False,131.99340800000002,0.0304600000000002,1.1085200000000002,1.02339,23.9375019073486,28.1250014305115,123.169608414173,0.0479484125971794,555345752,10.781484237160802,290.0,750.0,1.10804,1.02304,-31.8437519073486,-36.898438453674295,1.11176,1.59905,-48.90625,-73.10938072204591,2.70020219370703,2.41919030758409,-72.7073593139648,Mus musculus,Htr3a-Cre_NO152,aspiny,Inh_1,Aspiny_8,ME_Inh_20,183.428356850629,264.225371300937,3.42758875986,-2.20259816177
321,0.221875,1.14444,1.02448625,-44.875003814697294,-50.554689407348604,False,False,False,177.694592,0.05243,1.14237,1.023155,35.40625,36.343750953674295,210.93761920929,0.0096952049061656,476126528,29.7585465010573,50.0,300.0,1.14202,1.02285375,-32.7500038146973,-41.945313453674295,1.1659899999999999,1.669525,-50.71875,-69.8125019073486,2.984997702843,2.89471416009332,-69.4225387573242,Mus musculus,Scnn1a-Tg3-Cre,spiny,Exc_3,Spiny_3,ME_Exc_17,219.395258383066,430.35918750308,1.95673272595999,9.85212287636
326,0.23728813559321998,1.21014,1.02492,-40.9687538146973,-46.6354192097982,False,False,False,144.51828799999998,0.0387150000000001,1.20835,1.0234299999999998,37.0625038146973,33.9166692097982,72.91667163372041,0.0367374606430531,478892782,17.5487594518648,90.0,263.33333333333303,1.207945,1.023075,-32.0312538146973,-41.4583371480306,1.25553,1.7242933333333301,-50.15625,-73.3333333333333,2.9490627934845297,2.9878989620167498,-72.4729232788086,Mus musculus,Scnn1a-Tg2-Cre,spiny,Exc_3,Spiny_4,ME_Exc_18,227.999912297999,376.290226522377,2.50307878690999,27.3306087956
334,0.4375,1.05996,1.02441333333333,-59.90625,-61.4270846048991,False,False,False,304.529984,0.0162,1.05884,1.02336,29.5000019073486,32.5000012715658,468.75,0.0810326188802719,584231995,30.8408828910329,50.0,380.0,1.0584200000000001,1.02299333333333,-42.5,-42.7395846048991,1.0600399999999999,1.55325333333333,-60.000003814697294,-67.9895858764648,1.98805270617181,2.0111389174978997,-65.8403778076172,Mus musculus,Oxtr-T2A-Cre,sparsely spiny,Inh_6,Aspiny_11,ME_Inh_24,137.37448818127,689.844322733968,2.28244234524,6.64528454475999
343,0.169432120486493,1.09134,1.0255239999999999,-50.687503814697294,-59.231252288818396,False,False,False,144.304784,0.03162,1.08932,1.02354,35.8437538146973,37.0000007629395,131.7188590765,0.0315813794732094,557037024,15.3199394347415,210.0,700.0,1.0888200000000001,1.023108,-37.3125,-46.4062522888184,1.0921399999999999,1.232456,-51.187503814697294,-72.60625610351559,2.73501463483191,2.66589190343423,-72.15679931640621,Mus musculus,Sim1-Cre_KJ18,spiny,Exc_2,Spiny_18,ME_Exc_3,196.401351307029,944.176193247271,3.29614652219,6.77282837053
351,0.164491155277818,1.3784,1.025204,-49.906253814697294,-56.406253814697294,False,False,False,206.196992,0.0079800000000001,1.37686,1.0235319999999999,36.9375,38.12500152587889,186.562418937683,0.0656694322824478,556968207,12.7284228905601,110.0,249.99998474121102,1.3764,1.02314,-40.9687538146973,-48.3062515258789,1.3784,1.623268,-49.906253814697294,-70.89375,2.90846022449572,3.10361262595268,-70.5390701293945,Mus musculus,Chat-IRES-Cre-neo,aspiny,Inh_3,Aspiny_16,ME_Inh_3,163.365090059638,459.986381716359,4.13392857143,-6.91686776202
353,0.168939386460624,1.10762,1.025241,-43.500003814697294,-52.6125015258789,False,False,False,138.625328,0.041280000000000004,1.10481,1.02349,41.40625,40.9000007629395,113.28132450580601,0.16412682831287398,486111903,13.429178502616198,209.99998474121102,969.9999389648441,1.104375,1.023123,-36.03125,-45.40000305175779,1.134815,1.0868659999999999,-52.625003814697294,-70.4187545776367,3.94154930536264,3.34298067265536,-69.3053436279297,Mus musculus,Rbp4-Cre_KL100,spiny,Exc_4,Spiny_14,ME_Exc_1,205.146767200509,631.312040197863,2.07956600362,6.48173680954
354,0.385460725075529,1.12666,1.024392,-46.937503814697294,-54.881253814697295,False,False,False,214.37822400000002,0.02356,1.12522,1.023432,44.000003814697294,44.5625022888184,194.218754768372,0.0386007055640221,582917630,18.362010707666,90.0,380.0,1.12486,1.023108,-36.4062538146973,-44.4562515258789,1.12666,1.6641,-46.937503814697294,-70.18125305175779,3.1404877679991205,2.3432407444054304,-70.0674896240234,Mus musculus,Vip-IRES-Cre,aspiny,Inh_3,Aspiny_19,ME_Inh_19,120.209051245382,869.100710985449,2.23214285714,14.5886236261999
356,0.9037947945235419,1.8390549999999999,1.0239690000000001,-62.375,-65.5062545776367,False,False,False,115.145696,0.0712700000000002,1.83828,1.023333,8.12500095367432,26.675001525878898,71.8751177191734,0.0232932921499014,488501071,5.573684652170111,390.0,880.0,1.8379299999999998,1.023065,-34.7500038146973,-48.7375022888184,1.8390799999999998,1.655788,-62.5,-82.05625305175779,1.05581799194346,1.3162588242171,-80.8073272705078,Mus musculus,Pvalb-IRES-Cre,aspiny,Inh_12,Aspiny_9,ME_Inh_12,208.507466791771,364.886730877314,3.38953549621999,3.96402532484
